count,hate_speech,offensive_language,neither,class,tweet
3,0,3,0,1,RT @Buckm00se: @Eric_Mariners @_WhitePonyJr_ @JC_1221 this faggot is a lil attention whore fuck him #mute
3,1,2,0,1,"Stupid people talking smack on ""Uncle Tim Tom"" are the same ghetto fools w/no future. I'm surprised u ignorant niggaz even read or write."
3,0,0,3,2,The early bird takes a nap before noon.
3,2,1,0,0,@NOT_UR_BRO @niccol3_xo lmao nigga shoulda said I would be balless bc dat cold bitch wont stop blowin me#swaagg
3,0,3,0,1,RT @BudaHefner74: Fuck dat bitch
6,0,6,0,1,@MoeEaseYaMind bitches crazy &#128553;&#128514;
3,0,0,3,2,Making brownies
6,0,6,0,1,Reathie phone jumping out the gym finna cut this bitch off
9,0,9,0,1,&#8220;@RileyyBryn: &#8220;@devon_sheaa: I just want panda express&#8221; panera**&#8221; big booty hoe*** &#128514;&#128514;&#128514;&#128514;
3,0,3,0,1,@BreadTruckkBri I know I was playing that hoe start on the 20 tho
6,0,6,0,1,"RT @karlos_budah: Free the squaddd @1stBlocJeremiah, @RealNiggaSherm We in this bitch Solid FIRST BLOCK FREEE US"
3,0,3,0,1,RT @BelowThaaBelt_: Snip snip hoe
3,0,3,0,1,@Rob215__ @thereal_2raw on god my bitch bad
3,1,2,0,1,RT @cocoQTe: &#128514;&#128514;RT @supbishes: Lol RT @Joanna52011: &#128514;&#128557; RT @lettuceprey8: Just so u faggots know! http://t.co/bGhTSjipNe
3,1,2,0,1,When niggas say they like Latinas they don't mean you fat bitches that smell like fajitas
3,0,3,0,1,RT @SammyLightning_: Any girl that talk about sex on social media is a hoe
3,0,3,0,1,All that but the bitch can't take a joke. @itsz_princessz @IGGYAZALEA
3,0,3,0,1,@BBCandice @dorothy5334 @JoyGrenade if u cant talk without talking about ur cunt mama im thru talking
7,0,0,7,2,RT @Krislisisms: Hot 97 trash.
3,0,3,0,1,"Just read this instagram profile ""luv my grls, princesses by birth, bitches by choice"" yeaaah youre cool.. #tryhard #loser"
3,0,3,0,1,"@EaTMyTweetZz text me, we don't noisy hoes watching"
3,0,0,3,2,Four ho&#251;rs to back up this iPhone haha... Jokes &#128530;
3,0,3,0,1,"RT @Kiss_MyBeautyy: I'd rather argue &amp; make up &#128536; then fight &#128074;&#128165;&#128162; &amp; break up , &#127939;&#128131;&#9996;&#65039;cause &#128166; thirsty bitches &#128111; love to see happy &#128522;&#127969; homes FUC&#8230;"
3,3,0,0,0,"""Our people"". Now is the time for the Aryan race 2 stand up and say ""no more"". Before the mongerls turn the world into a ghetto slum. 1488"
3,1,2,0,1,"' On twitter say she ridin for a niggah &#1041219;&#1043215; . That's why I really fuck with her , she down to pull the trigger &#1041653;&#1043359; ."
3,1,2,0,1,Putin making @BarackObama look like a bitch on foreign policy.
3,0,3,0,1,&#8220;@RetroSpidey: Your opinion is irrelevant because you&#8217;re a cunt.&#8221; @SumoRerun
6,0,6,0,1,RT @rellyOnSMASH: that shoot em up shit is cool but gimme some shit i can play in front of bitches my nigga...gimme some jiggy shit i ca ...
3,0,3,0,1,triple nipple ass hoes!!
6,1,5,0,1,How do you photoshop yourself and still be ugly? That's like cheating on test and still failing... Be ashamed bitch!
3,0,3,0,1,"RT @GayAtHomeDad: Somewhere out there, a redneck is jerking off with a hand he'll lose in a firework accident tomorrow."
4,0,3,1,1,Ima start friend zoning these hoes &#128514;&#128514;&#128514;
3,0,0,3,2,Some Jihadi posted a bio of the #ISIS boss Mr Awad with excellent sociological info. Can't thank him/her enough for the gift.
3,0,3,0,1,Kanye new video so bitch made mane. Bruh how you gone throw shots a Barrack den come up wit Dat shit
3,0,3,0,1,Ms St aint no hoe. They fuckin Auburn up
3,0,3,0,1,Bought that bitch mozzarella sticks. Bitches love mozzarella sticks
3,0,3,0,1,@usweekly every1 is so over the bigass bitches!!
3,0,3,0,1,"""@Gotti_LTF: Happy Bday Bitch Ass Nigga @JetsAndASwisher""preciate that bitch roll up!"
3,0,2,1,1,RT @Lipe_the_Great: Is everyone on the redskins lathered in oil? What the fuck?
3,0,3,0,1,Twitter your being a bitch
3,0,3,0,1,@JohnFaheyIII go eat bear shit you fuckin yokel
3,0,3,0,1,Did you punk bitches take my salmon cream cheese?
3,0,3,0,1,So this dumb bitch had an opinion bout wtf I post on my instagram the time it took to write a post&#8230; http://t.co/NUzmxspxUS
3,0,3,0,1,@goldnsilvercoin @TheOregonianBoo @RepBonamici God forbid! She actually voted to give people affordable insurance rates. That bitch #teabag
3,0,3,0,1,"RT @Daily_Dip: ""And I ain't trippin' on nothin', I'm dippin' on somethin', and my homeboy say he got a bad bitch for me tonight"" #LilWay ..."
3,2,1,0,0,RT @DivaMonRoe2uHoE: Niggas always wanna talk about how God is against gays.. What about that pussy you was eating last night? Ain't God ag&#8230;
3,0,3,0,1,I'm drunk eat a fucking twat
3,0,3,0,1,@erykadamitio_ @RiRi_Candee why nobody never invite me to no lesbian party. ): bitches.
3,0,2,1,1,I masturbated into the lingerie catalog out of spite. how dare she throw it in the trash before I get to look at it!
3,0,3,0,1,RT @ThatDamnHAM: Otw to DC. Hopefully I'll see my best bitch @NapturallyDev. That would make my day.
3,0,3,0,1,@Mrste617 wake and bake before school hoe !!!
3,0,3,0,1,&#8220;@MyDick_SuckThat: Who that pussy wet for ?&#8221; http://t.co/CruDDDHxHh
3,2,0,1,0,RT @FunSizedYogi: @TheBlackVoice well how else will white ppl get us to forget our horrific past other than to paint a pretty picture of ho&#8230;
6,0,6,0,1,Ain't no pussy better than loyal pussy!
3,0,3,0,1,"@Mawdern here it's a ""wtf dude are you fucking retarded"""
3,0,3,0,1,RT @maarycatherinee: @ken_dawqq bitch please i dont even make my own food &#9995;
3,0,3,0,1,RT @Kevin_McAdams: @WhaleLookyHere tbh I didn't even mean to mock him but #itstoofuckingeasy
3,0,3,0,1,@AaronKeplin shut up bitch
3,0,3,0,1,She said pop can u make it rain I said bitch I'm a water bearer I bring da flood I'll make you drown
3,0,3,0,1,"@KayciMalynn yo bitch, I miss you too."
3,0,3,0,1,"RT @gotmollylove: girls really be comfortable with they dudes addressing them as ""they bitch"" I'm sorry but that will never fly with me."
3,0,3,0,1,@ListsBlackTwit @iH8TvvitterHoes @Rosaalbae nigga caping for the bitch like we haven't all seen her nudes already.. What does he want tf
3,0,1,2,2,"@Furrystoat For the record #NoHomo but don't care who is unless I gotta see it.. same with every sexuality even birds, dogs.. what not."
6,2,4,0,1,Is this retarded bitch really this stupid?
3,0,3,0,1,"7 pounds never fails to make me cry. Im not bitch, I just relate to it"
3,0,2,1,1,damn they gonna leave beth here long term. trash
3,1,2,0,1,RT @_jeff_hank: @lgreiner3 @Versharky @RayceWarden @BigJohn_Studd fuck no id be gettin swole in there like everyday nigger
3,0,3,0,1,RT @WhoIsTie: Can't keep stooping for these hoes. I know better
3,1,2,0,1,RT @FeelinMarvelous: Niggas want a virgin porn star and bitches want a dangerous safe nigga.
3,1,2,0,1,Heartless ass niggah
3,0,0,3,2,"""@ArizonasFinest6: Why the eggplant emoji doe?""y he say she looked like scream lmao"
3,0,3,0,1,RT @ZitlalyL: @Vic_Manzan0 just like you&#128076;&#128079; you pulled all them track bitches &#128514;
3,0,3,0,1,"That hoe out there, Fat Trel said it best."
3,0,3,0,1,"If you said more today on the internet about Duck Dynasty than about the #NorthwestImperative, you're a useless whigger."
3,0,3,0,1,@bri_shackelford @bellaangeletti sorry dyslexia is a bitch
3,0,3,0,1,@_KaeeJones lmaooo boy thought he wS all type of right spelling that hoe
3,0,3,0,1,W bitch
3,1,2,0,1,"#Crack that whip, cracker"
3,1,2,0,1,"RT @ashkardash___: If you let your girl get disrespected and you don't do nothing, you should of been born a bitch cuz only bitch niggas le&#8230;"
3,0,3,0,1,"""bitch freak my shit"""
3,0,3,0,1,RT @_SooFcknHomo: Yeen suckin yeen fuckin watchu doin hoe ?
3,0,1,2,2,RT @badnradbrad: @whattheflocka lol have u seen when ike and his kindergarten teacher start having a sexual relationship
3,0,3,0,1,RT @willyroast2: yo girl pussy stank @SoloExMachina This tweet stinks RT @willyroast2: There is no suck thing as a faithful bitch in Washin&#8230;
3,0,3,0,1,"RT @jaimescudi_: Niggaaaaaa, why these bitches trip so hard over a nigga? When will they realize they're gonna grow up &amp; regret the fool?"
3,0,3,0,1,Freak hoes
6,0,6,0,1,RT @OhSnapsItsShaq: I feel like no matter how much of a hoe she is if the right nigga put her in her place she gone change .
3,0,3,0,1,That stupid bitch karma best pay up
3,0,3,0,1,"RT @WeAreGirICodes: i love this emoji &#128129; 
she's just like DUH bitch &#128129; 
lol i don't give a fuck &#128129; 
you're ugly &#128129; 
whatcha gonna do about it &#128129;&#8230;"
3,0,3,0,1,All the bitches in Shameless are straight bugoutsss
3,2,1,0,0,"Almost got to see a white boy get beat around today, but he ran like a bitch."
3,0,3,0,1,"""But I need a bad bitch that's hotter than me"" might be the realist shit PartyNextDoor ever said. That's how I be feelin everyday"
3,0,2,1,1,"RT @Bidenshairplugs: Number of women denied birth control by Hobby Lobby: 0

Number of Democrat retards butthurt by the verdict: 30,000,000&#8230;"
3,0,3,0,1,Zuko gets bitches
3,0,3,0,1,Gonna drink and talk about bitches that I've almost had.
3,0,3,0,1,"&#8220;@Chrissy_Cindy: ""WAKA TAMMY JUST GOT HER ASS BEAT""... http://t.co/9in5IysnpI&#8221; Ctfu how Niggas be they don't ever have they bitch back &#128514;&#128514;"
3,0,3,0,1,A lotta niccas all talk I jus let em do it
3,1,2,0,1,"Who is that pink hat guy, Cody? Caleb? Either way he is a over emotional bitch. #BB16"
6,0,6,0,1,Aye the part be treating the bitches too good &#128514;
3,1,2,0,1,A nicca is hungry ... AS FUCK!!
3,0,3,0,1,@SWANKpatrone nonexistent hoes
3,1,2,0,1,I have to hide these bitches or my sister gets them and eats all of them &#128520;
3,1,2,0,1,One of the best #faggot #jokes of all time is #StephenKing's #IT&gt; Anybody seen that #faggot lately? I believe he's dressed as #Obama .
3,0,3,0,1,"Ain't it a bitch when one of the people you get so excited hearing from, sends the shortest most closed-ended thing ever? Ugh let down"
3,1,2,0,1,@lilimaeee nigger
3,0,3,0,1,&#8220;@daijahshardaee: &#128514;&#128514; @100046729 bitches so late &#128564;&#128129;&#8221; ion exposed &#128514;&#128564;
3,1,2,0,1,"If I were born black; 
I would have tons of kids, never work, get lots of free stuff &amp; bitch about it! 
Thank God I wasn't~What a DRAG I'd B"
3,0,2,1,1,RT @hippiescrub: egg avi in my mentions with 0 followers pussy bo dont want war .
3,0,1,2,2,"RT @Sydhinton922: If your boy breaks up with you and has a new girlfriend a couple days later, then there was something you didn't know abo&#8230;"
3,0,3,0,1,This bitch is wearing an angry birds sweater #JudgePeopleAtSchoolDay
3,1,2,0,1,@Juice__2 i know bout yo wack ass dreads nigger
3,0,3,0,1,RT @SirTweak_Alot: Duncanville girls cold den a hoe
6,0,6,0,1,Y'all hoes believe anything though
3,1,0,2,2,@SactownProidgy @SpeakComedy @yunglucy_ @karon_avila I just noticed you guys called me a jiggaboo
3,0,3,0,1,@jonnnycashh #pussy
3,0,3,0,1,Lightskins be like RT @TheOnlyCorae: Y'all got me fuck up I'm dicking down them young #PV18 bitches for there refund check I got to pay rent
3,0,3,0,1,Only broke bitches steal money .
3,1,0,2,2,"RT @WayneRoot: Well there's difference between Erick Erickson and me. I've always understood Obama is Muslim Jihadi sympathizer:
https://t.&#8230;"
3,0,0,3,2,"People, RT this picture far and wide, if for no other reason than it makes teabaggers with poor spelling really angry http://t.co/gygRzYCIjq"
3,0,3,0,1,@radar_online to HELL with the plasticassed bitch!!
3,0,3,0,1,Slap my hoes with a rake fake make great cake #illuminati
3,0,3,0,1,@MurphMcMahon I swear I thought you were describing a pussy. ...I gotta go to bed.
6,0,6,0,1,Wallah does this dumb bitch dream about the fucking lottery to wake up this early and play fuck you hoe.
3,0,3,0,1,Tupac could fuck any bitch in the world in 1996 and niggas on here crying about a pic he took FOR BITCHES
3,0,3,0,1,"Hate aw they ""gym"" cunts in ma year, I'd rather eat like a pig and drink like I've got a problem"
3,0,0,3,2,"Big bird holds press conf claims ""he does not care for the letter f"""
3,0,0,3,2,@KevinMarin27 I like him but I really doubt he even plays We already got a lot in the big man rotation committed to Bosh bird mcbob &amp; shawne
3,0,3,0,1,RT @Skraw_Berry: Oh I would've stood up!!! Fall back hoe
3,0,3,0,1,RT @b0ujib00ty: I feel like the main reason bitches still have stank pus in 2014 is because they genuinely don't know how to wash it prope&#8230;
9,0,9,0,1,@Mijo_LGI you're such a bitch
3,1,2,0,1,"@Nick_504_ @drewbrees nigga I still pull tho, and fuck you bitch u stfu"
3,0,0,3,2,&#8220;@sorryimalex: I'm only back cause I don't wanna see the boys lose to trash #vote5sos&#8221;
3,0,3,0,1,"RT @_RyanRod: RT @AmazinTheGreat: Girls say bs like ""you got too many hoes"". Stop letting twitter and IG fool you. I don't know these fucki&#8230;"
3,0,0,3,2,@Buster_ESPN Sounds like they are holding back info.......Yankee shill
3,2,1,0,0,@Jaytwofly @G_MUCKA good leave you stupid faggot
3,0,3,0,1,Dude said ice jj fish created player on 2k retarded too lol
3,0,3,0,1,S/O @HorseNuts_Clark for keeping me sane when I'm a cunt
3,0,3,0,1,Last time I wore the shirt I'm wearing today I fought a bitch. ( on no ratchet bs) but she yanked the fuck outta this shirt.
3,0,0,3,2,"and now every time me and my friend talk, no matter the subject, her nips haunt us. it's as if one nip was introducing itself to the other."
3,0,3,0,1,@creoleblood @HighClassCapri @verkannt__ like what u bitches wantttt (dmx voice)&#128553;&#128553;&#128553;
3,0,3,0,1,&#9889;&#65039;&#9889;&#65039; why lie you're my nigguh &#128526;
3,0,3,0,1,bitch can't hold herself down then she bound to drizzown.
3,0,3,0,1,"""@queendulaaa: Got a couple bitches saying they know me But I&#8217;ma let the money talk for me &#128526;&#128076;"" AND I'M LIKE... #WWYD"
3,2,1,0,0,@fucktyler me too Tyler it just makes me think that they're lil nigger baby hoodrats.
6,0,6,0,1,RT @BamBam_131st: @1stBlocJeremiah ima beat yo lil young ass quick plyin hoe&#128074;&#128514;&#128514;
3,0,3,0,1,"@andreajmarkley @gantaro47 Yes, sorry grant, i'm a bitch so i'm going to ignore you like most libtards ignore the majority voice...."
3,1,2,0,1,#wallofthewasatch bitch!
3,0,3,0,1,&#8220;@Untouchable_T: Never seen so many perfect bitches til I made a Twitter &#128564; but &#128056;&#9749;&#65039;&#8221;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;&#128175;
3,0,2,1,1,If she hates being kissed in the mouth she a hoe.Tell me different.
3,0,3,0,1,"Yaaaasss, bitch! RT @xtina: In more important news... &#127926; http://t.co/Z3b8XVHUty"
6,0,6,0,1,Where a prego bitch when I need one I have no milk an a whole box of cinnamon toast crunch man
3,0,3,0,1,RT @youngtravo: If u ain't never had a pregnancy scare your pussy trash ladies #professortrav
3,0,3,0,1,Your girls pussy smells like sour cream and onions
3,0,3,0,1,Betta ask round these streets bitch bout Jay
6,1,5,0,1,' Broke Tf outta this niggah at 24 &#1041204;&#1041204;&#1041204; He stopped playen defense and all
3,0,3,0,1,"But you.. Nvm @BJayBlast: I don't see why men disrespect women by calling them offensive names like ""bitch"", ""hoe"", ""slut"", or ""female"". Smh"
3,1,2,0,1,@JacobbBacker @fucktyler Tyler isn't shit faggot go listen to some real music
3,0,3,0,1,Never trust a bitch you took from a nigga &#128175;
3,0,1,2,2,RT @Guinness_RAS: @chelsea_elisa tell him that you chose (A) not to trash the environment while trying to save it like a hypocritical douc&#8230;
3,2,0,1,0,"@Misplaced_Momma 
Y&#8217;all whitey gots to PAY fo da preparations"
3,0,3,0,1,RT @XIXMCMLXXXV: It make the pussy sing. &#8220;@_MouthLikeLicka: It aint? RT @Mike_got_hoes: My dumb ass thought that was a microphone http://t.&#8230;
3,0,3,0,1,Caleb needs to stop being a little bitch.
3,0,3,0,1,RT @ZayZillaaa: &#8220;@ArchieLacombe: @ZayZillaaa @Thompson_Era long as my bitches love me &#128527;&#8221; &#128514;&#128076;
6,0,6,0,1,&#128514;&#128514;&#128514;&#128514;&#128514; brittany bitch u my dog man &#128514;&#128514;&#128514;&#9996;&#65039;&#9996;&#65039;&#128553;&#128553;&#128553;&#128553;&#128553;&#128553;&#128569;&#128569;&#128584;&#128584;&#128584;&#128584;
3,0,3,0,1,soon As u get some PT and y'all wonder why I go so hard on these hoes!!! bitches ain't shit smh...
3,0,2,1,1,"""you're being a cunt right now"" -@RQ978"
3,0,3,0,1,RT @TeddyDelJones: Side hoes always winning
3,0,3,0,1,"Hoes will be hoes, Monday - Saturday &amp; starting again Sunday after church services."
3,0,2,1,1,RT @gullymackNC: Im just ready to get engaged so I can meet the new wave of ain't shit bitches outchea. http://t.co/Upie2WpJ0b
3,0,3,0,1,RT @DeepInHerGut: Anything said bout my moms b would of led to a bitch getting stone cold stunner
3,0,2,1,1,Man I'm tryin to take my intoxication to Charlie Sheen levels today and I'm going to do just that
3,0,3,0,1,"Im allowed to trip on my bitch , she cant trip on me tho"
3,0,3,0,1,"RT @TheOnlyReed: Sooner or later ya pussy gon tell
Me the truth, let's hope it's not while I'm in it, cause Ima kill u"
3,0,1,2,2,"""@MaxMayo77: http://t.co/3Jk4kR44X3"" a pissed lad past out. I would lick his dirty soles while he slept."
3,0,3,0,1,Screaming money over hoes nigga you ain't fuck shit
3,0,3,0,1,@Eddie_Sativa87 pussy.
3,0,3,0,1,@YourDudeFerg like a tree in this bitch? Asshat.
3,0,3,0,1,I ain't cuffing no bitch that's out here posting sex gif's but maybe I'm just different
3,0,3,0,1,@_xpriceless_ ok bitch damn I will I'm not even tierd my phone just dying
3,0,3,0,1,@FrankieJGrande ugly white bitch
3,1,2,0,1,@justinbieber have fun getting deported you fucking faggot
